# step, gen_loss, dis_loss, train_acc
40200,  4.281542E+01,  7.468259E-02,  5.7812E-01
40300,  3.353287E+01,  2.787995E-02,  7.3438E-01
40400,  3.031593E+01,  1.924858E-02,  7.3438E-01
40500,  2.503497E+01,  5.658175E-02,  6.5625E-01
40600,  2.708858E+01,  1.059493E-01,  7.8125E-01
40700,  3.567721E+01,  3.780640E-02,  6.7188E-01
40800,  3.455722E+01,  5.068397E-02,  6.5625E-01
40900,  3.799081E+01,  2.650135E-02,  6.5625E-01
41000,  3.480788E+01,  1.409911E-02,  6.0938E-01
41100,  3.430864E+01,  7.502132E-02,  6.5625E-01
41200,  3.055029E+01,  8.401376E-02,  6.8750E-01
41300,  3.154761E+01,  1.019174E-01,  6.0938E-01
41400,  2.875841E+01,  6.736895E-02,  6.7188E-01
41500,  3.111636E+01,  9.686776E-02,  6.2500E-01
41600,  2.971343E+01,  4.467577E-02,  4.8438E-01
41700,  3.006221E+01,  1.200936E-01,  5.1562E-01
41800,  3.036244E+01,  3.987557E-02,  6.5625E-01
41900,  3.522853E+01,  3.607903E-02,  5.6250E-01
42000,  2.794839E+01,  2.759359E-02,  5.6250E-01
42100,  2.761934E+01,  8.208526E-03,  6.2500E-01
42200,  2.529994E+01,  9.476025E-03,  6.7188E-01
42300,  2.868615E+01,  4.213322E-01,  5.6250E-01
42400,  3.065721E+01,  1.819807E-01,  3.4375E-01
42500,  3.117042E+01,  4.106690E-02,  5.1562E-01
42600,  3.317742E+01,  9.095818E-02,  6.5625E-01
42700,  3.006009E+01,  1.379569E-01,  6.4062E-01
42800,  2.853596E+01,  4.485484E-02,  7.0312E-01
42900,  3.419925E+01,  1.464100E-01,  5.6250E-01
43000,  3.291114E+01,  4.812158E-02,  5.9375E-01
43100,  3.863137E+01,  1.097828E-01,  5.4688E-01
43200,  3.322221E+01,  1.899132E-01,  5.6250E-01
43300,  3.066166E+01,  1.462488E-01,  7.0312E-01
43400,  3.032779E+01,  1.137354E-01,  4.5312E-01
43500,  2.967416E+01, -1.911919E-02,  6.7188E-01
43600,  2.574184E+01,  7.460745E-02,  7.0312E-01
43700,  2.106735E+01,  5.655472E-02,  6.5625E-01
43800,  2.009547E+01,  1.410126E-01,  7.3438E-01
43900,  2.104510E+01,  1.350659E-01,  6.5625E-01
44000,  2.251512E+01,  5.086870E-02,  6.5625E-01
44100,  2.216991E+01,  2.659478E-02,  6.0938E-01
44200,  2.112205E+01,  2.206329E-03,  7.3438E-01
44300,  2.037345E+01,  5.020551E-03,  7.0312E-01
44400,  2.317254E+01,  2.350107E-01,  7.0312E-01
44500,  3.294855E+01,  2.216326E-01,  7.9688E-01
44600,  4.462967E+01,  7.988895E-02,  7.1875E-01
44700,  4.082836E+01,  2.401311E-02,  7.1875E-01
44800,  3.749596E+01,  6.237643E-02,  8.2812E-01
44900,  3.119213E+01,  2.688071E-01,  5.3125E-01
45000,  2.534469E+01,  1.615862E-01,  6.7188E-01
45100,  2.030068E+01,  5.281632E-02,  6.7188E-01
45200,  2.199171E+01,  1.048368E-01,  6.7188E-01
45300,  2.082223E+01,  5.377824E-02,  5.7812E-01
45400,  2.346378E+01,  1.358890E-01,  6.0938E-01
45500,  2.219085E+01,  1.837667E-01,  5.1562E-01
45600,  2.252242E+01,  1.485194E-01,  7.0312E-01
45700,  2.215930E+01,  1.334059E-02,  6.2500E-01
45800,  2.469764E+01,  7.561750E-03,  7.5000E-01
45900,  2.079465E+01, -1.161881E-02,  7.1875E-01
46000,  2.385735E+01,  1.200958E-02,  6.7188E-01
46100,  2.301663E+01,  4.179371E-03,  7.5000E-01
46200,  2.222615E+01,  2.624063E-02,  7.0312E-01
